timestamp,cycle_id,cycle_label,season_label,stage_name,stage_index,days_from_cycle_start,day_of_year,week_of_year,hour,hours_in_current_stage,stage_progress_pct,total_cycle_progress_pct,is_stage_transition,indoor_temp,indoor_humidity,indoor_air_velocity,indoor_CO2,solarradiation,day_night_flag,vpd,dew_point,leaf_wetness_proxy,temperature_rolling_mean_24h,humidity_rolling_mean_24h,vpd_proxy,cumulative_gdd_like_index,disease_name,disease_present_flag,disease_cycle_id,disease_cycle_stage,outbreak_trigger_flag,control_action_flag,control_action_type,stage_susceptibility_score,disease_risk_score,hours_since_disease_onset,current_infection_pct,infection_growth_rate_hourly
2024-07-01 02:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.0833,183,27,2,2.0,0.694,0.074,False,28.27867965644036,70.03553390593274,2.41,400.0,0.0,1.0,1.151144817481546,22.285786437626903,0.0,28.3609,72.2651,1.1511,2.2951,spider_mites,0,0,none,0,0,none,0.4,0.2148,,0.0,0.0
2024-07-01 03:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.125,183,27,3,3.0,1.042,0.111,False,28.9,69.0,2.41,400.0,0.0,1.0,1.2346020213549955,22.7,0.0,28.4957,71.4488,1.2346,3.0826,early_blight,0,0,none,0,0,none,0.35,0.35,,0.0,0.0
2024-07-01 03:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.125,183,27,3,3.0,1.042,0.111,False,28.9,69.0,2.41,400.0,0.0,1.0,1.2346020213549955,22.7,0.0,28.4957,71.4488,1.2346,3.0826,late_blight,0,0,none,0,0,none,0.45,0.044,,0.0,0.0
2024-07-01 03:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.125,183,27,3,3.0,1.042,0.111,False,28.9,69.0,2.41,400.0,0.0,1.0,1.2346020213549955,22.7,0.0,28.4957,71.4488,1.2346,3.0826,leaf_mold,0,0,none,0,0,none,0.3,0.0461,,0.0,0.0
2024-07-01 03:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.125,183,27,3,3.0,1.042,0.111,False,28.9,69.0,2.41,400.0,0.0,1.0,1.2346020213549955,22.7,0.0,28.4957,71.4488,1.2346,3.0826,powdery_mildew,0,0,none,0,0,none,0.5,0.4764,,0.0,0.0
2024-07-01 03:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.125,183,27,3,3.0,1.042,0.111,False,28.9,69.0,2.41,400.0,0.0,1.0,1.2346020213549955,22.7,0.0,28.4957,71.4488,1.2346,3.0826,spider_mites,0,0,none,0,0,none,0.4,0.2274,,0.0,0.0
2024-07-01 04:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.1667,183,27,4,4.0,1.389,0.147,False,29.623542864692435,67.7940952255126,2.41,400.0,0.0,1.0,1.3372862004580175,23.18236190979496,0.0,28.7213,70.7179,1.3373,3.9003,early_blight,0,0,none,0,0,none,0.35,0.35,,0.0,0.0
2024-07-01 04:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.1667,183,27,4,4.0,1.389,0.147,False,29.623542864692435,67.7940952255126,2.41,400.0,0.0,1.0,1.3372862004580175,23.18236190979496,0.0,28.7213,70.7179,1.3373,3.9003,late_blight,0,0,none,0,0,none,0.45,0.0312,,0.0,0.0
2024-07-01 04:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.1667,183,27,4,4.0,1.389,0.147,False,29.623542864692435,67.7940952255126,2.41,400.0,0.0,1.0,1.3372862004580175,23.18236190979496,0.0,28.7213,70.7179,1.3373,3.9003,leaf_mold,0,0,none,0,0,none,0.3,0.0351,,0.0,0.0
2024-07-01 04:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.1667,183,27,4,4.0,1.389,0.147,False,29.623542864692435,67.7940952255126,2.41,400.0,0.0,1.0,1.3372862004580175,23.18236190979496,0.0,28.7213,70.7179,1.3373,3.9003,powdery_mildew,0,0,none,0,0,none,0.5,0.4574,,0.0,0.0
2024-07-01 04:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.1667,183,27,4,4.0,1.389,0.147,False,29.623542864692435,67.7940952255126,2.41,400.0,0.0,1.0,1.3372862004580175,23.18236190979496,0.0,28.7213,70.7179,1.3373,3.9003,spider_mites,0,0,none,0,0,none,0.4,0.2424,,0.0,0.0
2024-07-01 05:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.2083,183,27,5,5.0,1.736,0.184,False,30.4,66.5,2.41,400.0,0.0,1.0,1.4543658636168524,23.7,0.0,29.0011,70.0149,1.4544,4.7336,early_blight,0,0,none,0,0,none,0.35,0.35,,0.0,0.0
2024-07-01 05:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.2083,183,27,5,5.0,1.736,0.184,False,30.4,66.5,2.41,400.0,0.0,1.0,1.4543658636168524,23.7,0.0,29.0011,70.0149,1.4544,4.7336,late_blight,0,0,none,0,0,none,0.45,0.017,,0.0,0.0
2024-07-01 05:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.2083,183,27,5,5.0,1.736,0.184,False,30.4,66.5,2.41,400.0,0.0,1.0,1.4543658636168524,23.7,0.0,29.0011,70.0149,1.4544,4.7336,leaf_mold,0,0,none,0,0,none,0.3,0.0259,,0.0,0.0
2024-07-01 05:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.2083,183,27,5,5.0,1.736,0.184,False,30.4,66.5,2.41,400.0,0.0,1.0,1.4543658636168524,23.7,0.0,29.0011,70.0149,1.4544,4.7336,powdery_mildew,0,0,none,0,0,none,0.5,0.437,,0.0,0.0
2024-07-01 05:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.2083,183,27,5,5.0,1.736,0.184,False,30.4,66.5,2.41,400.0,0.0,1.0,1.4543658636168524,23.7,0.0,29.0011,70.0149,1.4544,4.7336,spider_mites,0,0,none,0,0,none,0.4,0.2589,,0.0,0.0
2024-07-01 06:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.25,183,27,6,6.0,2.083,0.221,False,31.17645713530756,65.2059047744874,2.41,400.0,0.0,1.0,1.578928826942751,24.217638090205043,0.0,29.3118,69.3279,1.5789,5.5669,early_blight,0,0,none,0,0,none,0.35,0.35,,0.0,0.0
2024-07-01 06:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.25,183,27,6,6.0,2.083,0.221,False,31.17645713530756,65.2059047744874,2.41,400.0,0.0,1.0,1.578928826942751,24.217638090205043,0.0,29.3118,69.3279,1.5789,5.5669,late_blight,0,0,none,0,0,none,0.45,0.0024,,0.0,0.0
2024-07-01 06:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.25,183,27,6,6.0,2.083,0.221,False,31.17645713530756,65.2059047744874,2.41,400.0,0.0,1.0,1.578928826942751,24.217638090205043,0.0,29.3118,69.3279,1.5789,5.5669,leaf_mold,0,0,none,0,0,none,0.3,0.0167,,0.0,0.0
2024-07-01 06:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.25,183,27,6,6.0,2.083,0.221,False,31.17645713530756,65.2059047744874,2.41,400.0,0.0,1.0,1.578928826942751,24.217638090205043,0.0,29.3118,69.3279,1.5789,5.5669,powdery_mildew,0,0,none,0,0,none,0.5,0.4166,,0.0,0.0
2024-07-01 06:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.25,183,27,6,6.0,2.083,0.221,False,31.17645713530756,65.2059047744874,2.41,400.0,0.0,1.0,1.578928826942751,24.217638090205043,0.0,29.3118,69.3279,1.5789,5.5669,spider_mites,0,0,none,0,0,none,0.4,0.2758,,0.0,0.0
2024-07-01 07:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.2917,183,27,7,7.0,2.431,0.258,False,32.82036052438456,63.53981973780771,2.41,397.6990986890386,46.01802621922819,1.0,1.8156016920687672,25.528324471946103,0.0,29.7504,68.6044,1.8156,6.4003,early_blight,0,0,none,0,0,none,0.35,0.3309,,0.0,0.0
2024-07-01 07:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.2917,183,27,7,7.0,2.431,0.258,False,32.82036052438456,63.53981973780771,2.41,397.6990986890386,46.01802621922819,1.0,1.8156016920687672,25.528324471946103,0.0,29.7504,68.6044,1.8156,6.4003,late_blight,0,0,none,0,0,none,0.45,0.0,,0.0,0.0
2024-07-01 07:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.2917,183,27,7,7.0,2.431,0.258,False,32.82036052438456,63.53981973780771,2.41,397.6990986890386,46.01802621922819,1.0,1.8156016920687672,25.528324471946103,0.0,29.7504,68.6044,1.8156,6.4003,leaf_mold,0,0,none,0,0,none,0.3,0.0058,,0.0,0.0
2024-07-01 07:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.2917,183,27,7,7.0,2.431,0.258,False,32.82036052438456,63.53981973780771,2.41,397.6990986890386,46.01802621922819,1.0,1.8156016920687672,25.528324471946103,0.0,29.7504,68.6044,1.8156,6.4003,powdery_mildew,0,0,none,0,0,none,0.5,0.3721,,0.0,0.0
2024-07-01 07:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.2917,183,27,7,7.0,2.431,0.258,False,32.82036052438456,63.53981973780771,2.41,397.6990986890386,46.01802621922819,1.0,1.8156016920687672,25.528324471946103,0.0,29.7504,68.6044,1.8156,6.4003,spider_mites,0,0,none,0,0,none,0.4,0.3018,,0.0,0.0
2024-07-01 08:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.3333,183,27,8,8.0,2.778,0.295,False,34.29932034355964,62.07546609406725,2.41,395.555,88.89999999999999,1.0,2.051168722490259,26.714413562373093,0.0,30.2558,67.879,2.0512,7.2336,early_blight,0,0,none,0,0,none,0.35,0.2934,,0.0,0.0
2024-07-01 08:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.3333,183,27,8,8.0,2.778,0.295,False,34.29932034355964,62.07546609406725,2.41,395.555,88.89999999999999,1.0,2.051168722490259,26.714413562373093,0.0,30.2558,67.879,2.0512,7.2336,late_blight,0,0,none,0,0,none,0.45,0.0,,0.0,0.0
2024-07-01 08:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.3333,183,27,8,8.0,2.778,0.295,False,34.29932034355964,62.07546609406725,2.41,395.555,88.89999999999999,1.0,2.051168722490259,26.714413562373093,0.0,30.2558,67.879,2.0512,7.2336,leaf_mold,0,0,none,0,0,none,0.3,0.0003,,0.0,0.0
2024-07-01 08:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.3333,183,27,8,8.0,2.778,0.295,False,34.29932034355964,62.07546609406725,2.41,395.555,88.89999999999999,1.0,2.051168722490259,26.714413562373093,0.0,30.2558,67.879,2.0512,7.2336,powdery_mildew,0,0,none,0,0,none,0.5,0.3122,,0.0,0.0
2024-07-01 08:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.3333,183,27,8,8.0,2.778,0.295,False,34.29932034355964,62.07546609406725,2.41,395.555,88.89999999999999,1.0,2.051168722490259,26.714413562373093,0.0,30.2558,67.879,2.0512,7.2336,spider_mites,0,0,none,0,0,none,0.4,0.3234,,0.0,0.0
2024-07-01 09:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.375,183,27,9,9.0,3.125,0.332,False,35.51254792525268,60.91263712412812,2.41,393.7138207152516,125.72358569496816,1.0,2.2607877531467486,27.69507535007829,0.0,30.7815,67.1823,2.2608,8.0669,early_blight,0,0,none,0,0,none,0.35,0.2528,,0.0,0.0
2024-07-01 09:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.375,183,27,9,9.0,3.125,0.332,False,35.51254792525268,60.91263712412812,2.41,393.7138207152516,125.72358569496816,1.0,2.2607877531467486,27.69507535007829,0.0,30.7815,67.1823,2.2608,8.0669,late_blight,0,0,none,0,0,none,0.45,0.0,,0.0,0.0
2024-07-01 09:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.375,183,27,9,9.0,3.125,0.332,False,35.51254792525268,60.91263712412812,2.41,393.7138207152516,125.72358569496816,1.0,2.2607877531467486,27.69507535007829,0.0,30.7815,67.1823,2.2608,8.0669,leaf_mold,0,0,none,0,0,none,0.3,0.0,,0.0,0.0
2024-07-01 09:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.375,183,27,9,9.0,3.125,0.332,False,35.51254792525268,60.91263712412812,2.41,393.7138207152516,125.72358569496816,1.0,2.2607877531467486,27.69507535007829,0.0,30.7815,67.1823,2.2608,8.0669,powdery_mildew,0,0,none,0,0,none,0.5,0.2617,,0.0,0.0
2024-07-01 09:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.375,183,27,9,9.0,3.125,0.332,False,35.51254792525268,60.91263712412812,2.41,393.7138207152516,125.72358569496816,1.0,2.2607877531467486,27.69507535007829,0.0,30.7815,67.1823,2.2608,8.0669,spider_mites,0,0,none,0,0,none,0.4,0.3323,,0.0,0.0
2024-07-01 10:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.4167,183,27,10,10.0,3.472,0.369,False,36.37736381472467,60.13057770062591,2.41,392.3010341603563,153.9793167928732,1.0,2.418125904071393,28.40347935484985,0.0,31.2902,66.5413,2.4181,8.9003,early_blight,0,0,none,0,0,none,0.35,0.2235,,0.0,0.0
2024-07-01 10:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.4167,183,27,10,10.0,3.472,0.369,False,36.37736381472467,60.13057770062591,2.41,392.3010341603563,153.9793167928732,1.0,2.418125904071393,28.40347935484985,0.0,31.2902,66.5413,2.4181,8.9003,late_blight,0,0,none,0,0,none,0.45,0.0,,0.0,0.0
2024-07-01 10:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.4167,183,27,10,10.0,3.472,0.369,False,36.37736381472467,60.13057770062591,2.41,392.3010341603563,153.9793167928732,1.0,2.418125904071393,28.40347935484985,0.0,31.2902,66.5413,2.4181,8.9003,leaf_mold,0,0,none,0,0,none,0.3,0.0,,0.0,0.0
2024-07-01 10:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.4167,183,27,10,10.0,3.472,0.369,False,36.37736381472467,60.13057770062591,2.41,392.3010341603563,153.9793167928732,1.0,2.418125904071393,28.40347935484985,0.0,31.2902,66.5413,2.4181,8.9003,powdery_mildew,0,0,none,0,0,none,0.5,0.2348,,0.0,0.0
2024-07-01 10:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.4167,183,27,10,10.0,3.472,0.369,False,36.37736381472467,60.13057770062591,2.41,392.3010341603563,153.9793167928732,1.0,2.418125904071393,28.40347935484985,0.0,31.2902,66.5413,2.4181,8.9003,spider_mites,0,0,none,0,0,none,0.4,0.3382,,0.0,0.0
2024-07-01 11:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.4583,183,27,11,11.0,3.819,0.406,False,36.83483223828392,59.78258388085803,2.41,391.41291940429016,171.74161191419637,1.0,2.5009539585015905,28.791349014455527,0.0,31.7523,65.978,2.501,9.7336,early_blight,0,0,none,0,0,none,0.35,0.208,,0.0,0.0
2024-07-01 11:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.4583,183,27,11,11.0,3.819,0.406,False,36.83483223828392,59.78258388085803,2.41,391.41291940429016,171.74161191419637,1.0,2.5009539585015905,28.791349014455527,0.0,31.7523,65.978,2.501,9.7336,late_blight,0,0,none,0,0,none,0.45,0.0,,0.0,0.0
2024-07-01 11:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.4583,183,27,11,11.0,3.819,0.406,False,36.83483223828392,59.78258388085803,2.41,391.41291940429016,171.74161191419637,1.0,2.5009539585015905,28.791349014455527,0.0,31.7523,65.978,2.501,9.7336,leaf_mold,0,0,none,0,0,none,0.3,0.0,,0.0,0.0
2024-07-01 11:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.4583,183,27,11,11.0,3.819,0.406,False,36.83483223828392,59.78258388085803,2.41,391.41291940429016,171.74161191419637,1.0,2.5009539585015905,28.791349014455527,0.0,31.7523,65.978,2.501,9.7336,powdery_mildew,0,0,none,0,0,none,0.5,0.2274,,0.0,0.0
2024-07-01 11:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.4583,183,27,11,11.0,3.819,0.406,False,36.83483223828392,59.78258388085803,2.41,391.41291940429016,171.74161191419637,1.0,2.5009539585015905,28.791349014455527,0.0,31.7523,65.978,2.501,9.7336,spider_mites,0,0,none,0,0,none,0.4,0.3409,,0.0,0.0
2024-07-01 12:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.5,183,27,12,12.0,4.167,0.442,False,36.8537774788672,59.89237086855465,2.41,391.11,177.8,1.0,2.496704712775768,28.83225165257813,0.0,32.1447,65.5099,2.4967,10.5669,early_blight,0,0,none,0,0,none,0.35,0.2078,,0.0,0.0
2024-07-01 12:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.5,183,27,12,12.0,4.167,0.442,False,36.8537774788672,59.89237086855465,2.41,391.11,177.8,1.0,2.496704712775768,28.83225165257813,0.0,32.1447,65.5099,2.4967,10.5669,late_blight,0,0,none,0,0,none,0.45,0.0,,0.0,0.0
2024-07-01 12:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.5,183,27,12,12.0,4.167,0.442,False,36.8537774788672,59.89237086855465,2.41,391.11,177.8,1.0,2.496704712775768,28.83225165257813,0.0,32.1447,65.5099,2.4967,10.5669,leaf_mold,0,0,none,0,0,none,0.3,0.0,,0.0,0.0
2024-07-01 12:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.5,183,27,12,12.0,4.167,0.442,False,36.8537774788672,59.89237086855465,2.41,391.11,177.8,1.0,2.496704712775768,28.83225165257813,0.0,32.1447,65.5099,2.4967,10.5669,powdery_mildew,0,0,none,0,0,none,0.5,0.2278,,0.0,0.0
2024-07-01 12:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.5,183,27,12,12.0,4.167,0.442,False,36.8537774788672,59.89237086855465,2.41,391.11,177.8,1.0,2.496704712775768,28.83225165257813,0.0,32.1447,65.5099,2.4967,10.5669,spider_mites,0,0,none,0,0,none,0.4,0.34,,0.0,0.0
2024-07-01 13:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.5417,183,27,13,13.0,4.514,0.479,False,36.43290844963724,60.45245686193584,2.41,391.41291940429016,171.74161191419637,1.0,2.4059029256354347,28.523399822024405,0.0,32.451,65.1487,2.4059,11.4003,early_blight,0,0,none,0,0,none,0.35,0.2229,,0.0,0.0
2024-07-01 13:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.5417,183,27,13,13.0,4.514,0.479,False,36.43290844963724,60.45245686193584,2.41,391.41291940429016,171.74161191419637,1.0,2.4059029256354347,28.523399822024405,0.0,32.451,65.1487,2.4059,11.4003,late_blight,0,0,none,0,0,none,0.45,0.0,,0.0,0.0
2024-07-01 13:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.5417,183,27,13,13.0,4.514,0.479,False,36.43290844963724,60.45245686193584,2.41,391.41291940429016,171.74161191419637,1.0,2.4059029256354347,28.523399822024405,0.0,32.451,65.1487,2.4059,11.4003,leaf_mold,0,0,none,0,0,none,0.3,0.0,,0.0,0.0
2024-07-01 13:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.5417,183,27,13,13.0,4.514,0.479,False,36.43290844963724,60.45245686193584,2.41,391.41291940429016,171.74161191419637,1.0,2.4059029256354347,28.523399822024405,0.0,32.451,65.1487,2.4059,11.4003,powdery_mildew,0,0,none,0,0,none,0.5,0.2359,,0.0,0.0
2024-07-01 13:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.5417,183,27,13,13.0,4.514,0.479,False,36.43290844963724,60.45245686193584,2.41,391.41291940429016,171.74161191419637,1.0,2.4059029256354347,28.523399822024405,0.0,32.451,65.1487,2.4059,11.4003,spider_mites,0,0,none,0,0,none,0.4,0.3358,,0.0,0.0
2024-07-01 14:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.5833,183,27,14,14.0,4.861,0.516,False,34.021320343559644,67.56446609406726,2.41,440.0,153.97931679287322,0.0,1.7273796313507377,27.534213562373097,0.0,32.5557,65.3097,1.7274,12.2336,early_blight,0,0,none,0,0,none,0.35,0.3028,,0.0,0.0
2024-07-01 14:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.5833,183,27,14,14.0,4.861,0.516,False,34.021320343559644,67.56446609406726,2.41,440.0,153.97931679287322,0.0,1.7273796313507377,27.534213562373097,0.0,32.5557,65.3097,1.7274,12.2336,late_blight,0,0,none,0,0,none,0.45,0.0156,,0.0,0.0
2024-07-01 14:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.5833,183,27,14,14.0,4.861,0.516,False,34.021320343559644,67.56446609406726,2.41,440.0,153.97931679287322,0.0,1.7273796313507377,27.534213562373097,0.0,32.5557,65.3097,1.7274,12.2336,leaf_mold,0,0,none,0,0,none,0.3,0.0209,,0.0,0.0
2024-07-01 14:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.5833,183,27,14,14.0,4.861,0.516,False,34.021320343559644,67.56446609406726,2.41,440.0,153.97931679287322,0.0,1.7273796313507377,27.534213562373097,0.0,32.5557,65.3097,1.7274,12.2336,powdery_mildew,0,0,none,0,0,none,0.5,0.3419,,0.0,0.0
2024-07-01 14:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.5833,183,27,14,14.0,4.861,0.516,False,34.021320343559644,67.56446609406726,2.41,440.0,153.97931679287322,0.0,1.7273796313507377,27.534213562373097,0.0,32.5557,65.3097,1.7274,12.2336,spider_mites,0,0,none,0,0,none,0.4,0.2663,,0.0,0.0
2024-07-01 15:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.625,183,27,15,15.0,5.208,0.553,False,33.4,68.6,2.41,440.0,125.72358569496816,0.0,1.6152513317924255,27.12,0.0,32.6085,65.5154,1.6153,13.0669,early_blight,0,0,none,0,0,none,0.35,0.3173,,0.0,0.0
2024-07-01 15:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.625,183,27,15,15.0,5.208,0.553,False,33.4,68.6,2.41,440.0,125.72358569496816,0.0,1.6152513317924255,27.12,0.0,32.6085,65.5154,1.6153,13.0669,late_blight,0,0,none,0,0,none,0.45,0.0219,,0.0,0.0
2024-07-01 15:00:00,1,kharif_2024,southwest_monsoon,seedling,0,0.625,183,27,15,15.0,5.208,0.553,False,33.4,68.6,2.41,440.0,125.72358569496816,0.0,1.6152513317924255,27.12,0.0,32.6085,65.5154,1.6153,13.0669,leaf_mold,0,0,none,0,0,none,0.3,0.0247,,0.0,0.0
