timestamp,light_lux,ventilation_rate,air_circulation,air_temperature,relative_humidity,co2_ppm,soil_moisture,soil_ph,soil_ec,leaf_wetness,growth_stage,disease_risk_index,leaf_mold_risk,spider_mite_risk,risk_budget_minutes,predicted_stage,prediction_confidence
2026-01-01 01:20:00,174.00371087924103,0.2279251832525134,0.459223643414325,20.69701650934612,77.67522022236169,785.555337372473,62.60701289758277,6.104763416661109,1.9523263198664915,0.5192194047859808,vegetative,32.892150068905124,43.23533308339367,17.377375547172313,30,vegetative,1.0
2026-01-01 01:25:00,478.9154172803611,0.2831616361862721,0.4287066843867876,20.76336694468355,79.04197946248138,867.6679667897743,62.66817183226485,6.3747006936042245,2.017961768534517,0.619058431993264,vegetative,36.411986358300794,49.12058660469531,17.34908598870901,35,vegetative,1.0
2026-01-01 01:30:00,531.2116651118514,0.2852417522906307,0.5802991954360036,20.865201981378227,79.02566699678037,822.2515425790276,62.28844969725076,6.28123684739808,1.9459107879697504,0.4343312271543952,vegetative,32.36906959892485,42.13540766320249,17.71956250250839,40,vegetative,1.0
2026-01-01 01:35:00,0.0,0.2526443349489395,0.4531823063232882,20.836281971945827,75.55994152746503,969.1395817836068,62.47505176980349,6.080144936894123,2.0107729774013148,0.5550850789268436,vegetative,32.51495070941288,41.89266233672422,18.448383268445866,45,vegetative,1.0
2026-01-01 01:40:00,0.0,0.3181179624958845,0.533853032897356,20.805640527096244,76.12787190810036,839.1293880899633,61.5795070764875,6.136819663219061,1.9486139811500065,0.4925744618968364,vegetative,31.400588920406996,40.226574687936335,18.161610269112987,50,vegetative,1.0
2026-01-01 01:45:00,871.3878961531846,0.3189242219367394,0.4155676078596976,20.94734771120386,72.83536115223849,896.3398558285766,62.227390343043,6.256459408617335,1.9776882702895984,0.4238820395556951,vegetative,27.798447453123188,32.99712213458099,20.000435430936495,50,vegetative,1.0
2026-01-01 01:50:00,0.0,0.3759838996280944,0.5467452572826075,20.627990065390545,75.31565881876895,851.3271550249931,61.75732838220003,6.028572040468876,1.9535110857187328,0.4039066615874085,vegetative,28.280209377735027,35.276260837691815,17.786132187799844,55,vegetative,1.0
2026-01-01 01:55:00,66.37361683227711,0.3145243053880552,0.4892753447919792,20.369476347733187,73.31693669601357,836.6968945034345,61.28395159927573,6.288962624557818,1.951735437952116,0.4112812361011959,vegetative,26.394821503060353,32.1824566192689,17.713368828747534,55,vegetative,1.0
2026-01-01 02:00:00,3.746366506063936,0.3949766761503531,0.5675715669948579,20.01040156851804,75.72767859997803,852.7491879667637,61.38798270879453,6.2366393674664495,2.000140299520311,0.5757487089627275,vegetative,30.686258476875253,40.76206444786988,15.57254952038331,60,vegetative,1.0
2026-01-01 02:05:00,127.6893931325844,0.2521345366369787,0.5253009295846784,20.89317289124349,74.61207278633883,870.5301513335012,61.0887651130179,5.999089003914934,2.060179174400933,0.5554852498079735,vegetative,31.975071273658827,40.629901307311236,18.99282622318021,60,vegetative,1.0
2026-01-01 02:10:00,0.0,0.2467598856973906,0.5142008480011324,20.779267490330277,76.88494571878124,871.5810194898538,59.810269223093634,6.328218674395695,1.9258747803842649,0.6512509473511323,vegetative,35.59803787585832,47.42408067486181,17.85897367735307,65,vegetative,1.0
2026-01-01 02:15:00,490.6996214368044,0.3464214396769865,0.4931307732744088,20.23519614400558,73.80714525649148,879.209377312054,59.48732275427702,6.223623213913811,1.9352980281659196,0.5736448957546291,vegetative,30.018772134440784,38.67553252910788,17.033631542440133,65,vegetative,1.0
2026-01-01 02:20:00,0.0,0.2603049185738135,0.4681839872763011,20.521722262369263,76.27000719754176,797.2238642447874,59.66408280510508,6.235571985552614,2.024611617328467,0.4496051335291455,vegetative,29.753137796806023,38.17786877223359,17.11604133366468,70,vegetative,1.0
2026-01-01 02:25:00,0.0,0.3722585167569233,0.4140769383984256,20.48489954161261,73.05773654549948,892.120333230887,58.470204449900606,6.294356671251523,1.9368200207500696,0.4236310856848446,vegetative,26.809490072899646,32.52426607983614,18.237326062494912,70,vegetative,1.0
2026-01-01 02:30:00,152.8161426645039,0.3824350520678885,0.4517022055200393,21.08568932165672,72.92654289136865,874.6212690942821,57.98076071784119,6.074739745608785,2.006647009090489,0.4169418044651308,vegetative,28.007329755738514,33.035347363154536,20.465303344614483,70,vegetative,1.0
2026-01-01 02:35:00,302.98972518808733,0.3231180330708825,0.500407983054816,20.5406499187376,75.09845131172155,880.1425736875757,58.5058963009312,6.180214900261317,1.9692232115992447,0.4542304693030166,vegetative,29.05393195729554,36.71909126296492,17.556192998791467,75,vegetative,1.0
2026-01-01 02:40:00,0.0,0.2628596654119612,0.5798489282104279,21.115392639449123,77.94318420683744,906.2890213642034,58.37731007039315,6.317095583494675,1.975287358736684,0.5994293573474921,vegetative,36.082215102061085,47.571241620512644,18.848675324383755,80,vegetative,0.98
2026-01-01 02:45:00,0.0,0.3655661703738436,0.5103507868129643,21.253523968064023,76.68729308474904,887.5990631422277,58.06791954161115,6.164241061131284,2.099175772066165,0.4533926687349037,vegetative,31.988794344879153,40.20267628664521,19.667971432230072,85,vegetative,0.97
2026-01-01 02:50:00,44.94670424306226,0.2814712227509138,0.5352392725880766,20.56906833033237,74.14731973395833,774.1928838799151,57.57792932333816,6.248882534184784,1.9418542960081369,0.688782110568108,vegetative,33.859793525848616,44.41730043606185,18.023533160528764,85,vegetative,1.0
2026-01-01 02:55:00,0.0,0.2237219789258838,0.5894592877432552,20.37426648743102,75.68066245356597,844.5183787353627,58.25058069829915,6.051951734626687,2.047912808362867,0.4026356169046588,vegetative,27.84382888382171,35.214035799055225,16.788518510971443,90,vegetative,1.0
2026-01-01 03:00:00,0.0,0.377840123115064,0.5022417691075592,,77.69895296513656,930.8077531767686,58.31894681403982,6.186335743595191,2.0126429568566686,0.6788037022113393,vegetative,35.60804013515259,48.51279218062668,16.250912066941453,95,vegetative,0.97
2026-01-01 03:05:00,0.0,0.3669536703882262,0.5838628002528503,20.10512077394783,74.37584537404845,783.3099341581602,57.96457980034469,6.346635718708525,1.9903533963692257,0.6812271210611318,vegetative,32.40808760893494,43.10430734734522,16.363758001319525,95,vegetative,1.0
2026-01-01 03:10:00,0.0,0.2262978780554625,0.4527409254520719,20.695518064945663,78.26702573655722,853.7057594096017,57.40006707298478,6.170505897861022,1.9926327022860797,0.6698412542304759,vegetative,36.822631363510155,49.8718887498375,17.248745284019137,100,vegetative,1.0
2026-01-01 03:15:00,627.3502739782339,0.2421901511807389,0.5329593406151081,21.21748308920256,77.42277503695529,846.4977704025084,57.65264951866978,6.050157692882644,2.046837974808237,0.494849921056106,vegetative,33.45578667796257,42.86055756062336,19.34863035397138,105,vegetative,1.0
2026-01-01 03:20:00,298.42422288267926,0.3966180321868413,0.406465293997125,20.86348905677296,76.87404021346482,848.4963037840613,57.74084016755985,6.138662419143406,1.9257539361927671,0.5178677163159494,vegetative,32.70517969105984,42.39786332406664,18.16615424154963,110,vegetative,1.0
2026-01-01 03:25:00,733.6615222973809,0.3990176183343684,0.4230858116326249,21.09770395200073,74.18462787397797,838.7449727618398,57.27997967035146,6.294575502600813,2.0072603822778614,0.4525082483022389,vegetative,29.738342122452714,36.283167791427104,19.921103618991125,110,vegetative,1.0
2026-01-01 03:30:00,0.0,0.3246752879041429,0.5358256237801862,20.281432968069524,76.98139815084403,879.0642401703508,56.42792621564551,6.322328231140307,1.9318663460213037,0.636733663250685,vegetative,33.828082484608636,45.642462850070885,16.10651193641526,115,vegetative,1.0
2026-01-01 03:35:00,0.0,0.2074412585827267,0.4666156190344879,20.285478948586576,75.83218280068371,892.4967162219189,56.42035674291174,6.325749426647969,2.044623977495675,0.536903357269129,vegetative,30.74668043418101,40.283455699019456,16.44151753692334,120,vegetative,1.0
2026-01-01 03:40:00,450.7868718166999,0.2934974734098357,0.5814222539014178,20.55694164273958,77.76634285394637,811.3549184799949,55.65339600551509,6.166254123590042,2.003009781990628,0.5209472957655513,vegetative,32.60345162527506,43.09609122888428,16.864492219861233,125,vegetative,1.0
2026-01-01 03:45:00,1029.750338340698,0.3404023494827794,0.5255390546522951,20.84481134547023,79.92223760410641,860.5758786513637,55.45622978280733,6.209778425343354,2.048837791711899,0.609251634882925,vegetative,37.050511347590756,50.08072568839301,17.50518983638737,130,vegetative,1.0
2026-01-01 03:50:00,16.420302714905244,0.2258777705773946,0.457998029598245,20.403311688917626,75.13804885467863,835.3914008538638,54.78952185247205,6.243084878022294,1.9686308385993896,0.5209403733938813,vegetative,30.230367532117448,39.00434219020579,17.06940554498494,135,vegetative,1.0
2026-01-01 03:55:00,96.91138437501527,0.2879243195174226,0.460389261799092,21.00652787714368,77.70628465788094,857.7985952985833,76.09747768571911,6.228404996688429,2.01619084227264,0.4651695381218844,vegetative,32.46453441358024,41.77847656222545,18.49362119061243,140,vegetative,1.0
2026-01-01 04:00:00,346.5492020905173,0.2875137186150349,0.5840139202427399,20.501880667387937,77.34770340149572,941.6574394279364,,6.068168976469416,2.004336562401292,0.5788042184794229,vegetative,33.46144068868522,44.5906247847436,16.76766454459765,145,vegetative,0.99
2026-01-01 04:05:00,33.2907326665445,0.3210478285088607,0.5036873528120613,20.625043135669845,77.02335050163339,755.743829759491,74.8217931191376,6.328898692547198,2.0376826939766435,0.6186065111656681,vegetative,34.50078527082939,45.98424350423429,17.27559792072203,150,vegetative,1.0
2026-01-01 04:10:00,0.0,0.3075457198839406,0.5546654870447846,20.560697130961017,77.67824713549875,881.7166367221935,73.9774290736368,6.406489617603185,2.007046661395896,0.6413491911282714,vegetative,35.3213637849827,47.60439767528707,16.896812949526147,155,vegetative,1.0
2026-01-01 04:15:00,0.0,0.39502099693046,0.5963780804630028,20.50239527712903,76.24906004988706,794.9708294666816,73.88027359644018,6.152380228786831,1.971663069338284,0.6945955104645263,vegetative,35.306425962597444,47.47395496024996,17.05513246611867,160,vegetative,1.0
2026-01-01 04:20:00,0.0,0.3318222051249359,0.4736481972014302,20.16442443184199,76.39535755968431,808.5396527665947,74.10065918192525,6.100085392402615,1.9860693468944972,0.4068464144338908,vegetative,27.8652574137196,35.85954802269479,15.873821500256822,165,vegetative,1.0
2026-01-01 04:25:00,0.0,0.3181294427385447,0.4136065153921405,20.555468422948785,78.95020840987787,732.9006806352374,,6.181861144703238,2.057078193373698,0.4363492074571464,vegetative,31.519246329273628,41.44553322292419,16.629815988797787,170,vegetative,1.0
2026-01-01 04:30:00,516.3916775087768,0.232361249333894,0.5781653002738816,20.516327129223036,77.68899038448838,799.9291923531235,74.38283327152419,5.912838860066614,1.9346205799647307,0.5289348800007526,vegetative,32.61188750198653,43.192989464086445,16.74023455883666,175,vegetative,1.0
2026-01-01 04:35:00,9.904789641193446,0.3496342565295008,0.4488984195992668,20.78448413343657,76.34974173678593,817.8485162159592,74.39672090069446,6.284657713753199,2.0478331177259204,0.4980554609581456,vegetative,31.63985968746764,40.71876735169364,18.021498191128632,180,vegetative,1.0
2026-01-01 04:40:00,7.0654119629328624,0.282389451216721,0.4124557488808029,20.34364234654487,77.16989753884175,776.7685209955562,74.80671804298677,6.214464278681669,2.020641646786519,0.512000677752783,vegetative,31.331393686720233,41.372857036430524,16.269198662154796,185,vegetative,1.0
2026-01-01 04:45:00,0.0,0.3728939874708207,0.460261606750867,20.028050715444568,75.28588194171874,814.3352472773017,75.36273648788553,6.262105114141921,2.020825187635415,0.4964607519624991,vegetative,28.673587896252688,37.27272423992215,15.774883380748493,190,vegetative,1.0
2026-01-01 04:50:00,0.0,0.3093749599203782,0.5972346905218081,20.469807698841432,78.21602129072645,807.2918190808876,74.60677693707459,6.139059744757885,2.0817432518464813,0.6838491298589875,vegetative,36.40992825389827,49.703603152079324,16.4694159066267,195,vegetative,1.0
2026-01-01 04:55:00,269.3387657367797,0.5360962199450146,0.5764527906636323,20.92413652911673,71.58323410949787,856.8154691538524,74.36700452534211,6.179388384536345,2.0708623092701464,0.6326669513451144,vegetative,31.88286685028101,39.36883909988833,20.653908475870033,195,vegetative,1.0
2026-01-01 05:00:00,479.13255914901526,0.5517260793747298,0.4229432109972199,21.038519303126066,74.69507948859064,824.406000616896,73.7388075078923,6.208905767627863,2.0247675703202304,0.5823351727601183,vegetative,33.029309368688736,42.05138989513124,19.496188579024984,195,vegetative,1.0
2026-01-01 05:05:00,47.71791520978948,0.5044055422294921,0.5678774461485525,20.63289274297213,77.11724863512585,807.2560310297868,73.27313674116935,6.304579195813747,1.9879501728313795,0.5165059247841687,vegetative,32.23341752375134,42.20232086909304,17.280062505738787,200,vegetative,1.0
2026-01-01 05:10:00,0.0,0.5003813986124583,0.5904404165910065,20.86168229600263,72.9686878601989,838.4128650550882,73.3674525822875,6.223001152795683,1.987486055307562,0.692853377168031,vegetative,33.97538122061736,43.54723157636115,19.617605687001674,200,vegetative,1.0
2026-01-01 05:15:00,183.2210705638777,0.5366976500431501,0.562426633280392,,72.01437276313114,893.1218119472419,73.29072692100584,6.118941316687518,1.957016383046453,0.5391287730475861,vegetative,29.78728854058549,36.20944480844086,20.15405413880244,200,vegetative,1.0
2026-01-01 05:20:00,870.8799642902197,0.6723271813921694,0.4169839538566747,20.998467333309,70.00874544689896,660.6471293241123,,6.1177751450998406,2.0931564649080774,0.651638387404204,vegetative,31.721465459076086,38.137017701545695,22.098137095371666,200,vegetative,1.0
2026-01-01 05:25:00,83.41977214942254,0.5765089447850362,0.4553726257625208,20.883065990724063,71.45916330104839,761.9393583273012,72.94158706556831,6.166439886131603,1.9842006478693253,0.6816125935822257,vegetative,32.85703318573546,41.03787070207731,20.58577691122268,200,vegetative,1.0
2026-01-01 05:30:00,0.0,0.5030709139152242,0.4846680525092388,21.214842158443304,71.09185038191016,844.0798775179545,73.38896381146085,6.280464514810628,2.0121504700411568,0.6510927608713564,vegetative,32.738826402366456,39.84943005876092,22.072920917774766,200,vegetative,1.0
2026-01-01 05:35:00,378.2751584133129,0.5970479668795166,0.5358930203811316,21.226018475770296,70.9084342239614,731.8148770115699,72.80437634882375,6.3011047089578245,2.014573204811656,0.6329482245499856,vegetative,32.23730780200179,38.89740610726859,22.247160344101594,200,vegetative,1.0
2026-01-01 05:40:00,0.0,0.5488598686285435,0.5693077408890986,20.81332232620145,75.35752558758006,815.3867438856232,73.34156458620954,6.153362681805736,2.098115382950984,0.600130687139816,vegetative,33.355720362449986,43.304421033847625,18.43266935535352,205,vegetative,1.0
2026-01-01 05:45:00,84.71040430767499,0.5959223214225755,0.5341352481028836,20.455702795372307,71.07976859098356,782.3612164036542,73.0222229893085,6.194128395081731,1.9643427683438504,0.5443291821825694,vegetative,28.359892368168694,34.377179267886696,19.3339620185917,205,vegetative,1.0
2026-01-01 05:50:00,0.0,0.5936335358648714,0.4162880506982417,21.086684793918373,74.4254760589677,750.7909172129025,72.6003399257244,6.387134932778679,1.9424330860865564,0.4700527136256132,vegetative,30.300381650967008,37.313142937527154,19.78123972112679,205,vegetative,1.0
2026-01-01 05:55:00,0.0,0.6997991809727238,0.5557187873992303,21.354858693172066,67.79591821642498,722.7244472350927,72.07857851545641,6.128091262351558,1.9976368129234932,0.3424444820296305,vegetative,24.435516574471503,23.63581685978107,25.635066146507153,205,vegetative,1.0
2026-01-01 06:00:00,4350.244304109254,0.6962380891741959,0.5644473483399408,21.04889851346306,72.63525017866256,813.5132164525718,71.18761014327082,6.320303957761898,2.0300821198574144,0.6394817409348353,vegetative,32.982289418277894,41.31461322984854,20.48380370092192,205,vegetative,1.0
2026-01-01 06:05:00,3484.575570655218,0.5914898623322324,0.5380794089670929,,65.78505356527108,849.9414550713509,70.67681619327388,6.091018878154421,2.00342948766199,0.2538502006231523,vegetative,21.54957305555906,17.85402239140543,27.092899051789495,205,vegetative,1.0
2026-01-01 06:10:00,3716.12028170197,0.6670911974236935,0.5287413347547916,21.17720981181697,72.83759698535815,774.8356364939206,69.24260077583831,6.15475454459598,2.0996984774305827,0.6347947919170005,vegetative,33.307929905069614,41.60912413847815,20.856138554956807,205,vegetative,1.0
2026-01-01 06:15:00,4108.109654034756,0.6301128128370868,0.4401639231894056,21.694621277171752,71.3267592207341,855.7143208039078,69.58235994854886,6.36428178992778,1.9571407038537816,0.4149241671905627,vegetative,28.21124432760437,31.164213452854078,23.781790639729802,205,vegetative,1.0
2026-01-01 06:20:00,4998.284686378672,0.5219302573833324,0.5468983718317879,,69.95785704281433,829.2566742151251,69.62629477822598,6.208082153372416,2.018358298372791,0.2079302867209135,vegetative,22.56306537678934,21.05572142164792,24.824081309501462,205,vegetative,1.0
2026-01-01 06:25:00,4657.762125617855,0.3131242318812509,0.5464936337226252,21.614948241388262,75.86144872826466,841.3142922102841,69.28101522548069,6.232243229334844,2.022357026232323,0.4497424280475232,vegetative,32.0229634488724,39.16377067735282,21.31175260615178,210,vegetative,1.0
2026-01-01 06:30:00,4729.453319925707,0.3165688051210978,0.4025199902701735,21.22966963087504,73.28378594304799,813.5608619213839,70.00181154112542,6.257322435767547,1.986025500246636,0.611073298030999,vegetative,33.16424562215179,41.38860051806154,20.82771327828717,210,vegetative,1.0
2026-01-01 06:35:00,4461.545290815723,0.3945531024703602,0.4245751361095814,20.867553137859804,70.37391008920004,820.9589251382666,69.96721463596617,6.155171401069758,2.019453778010647,0.4704438888622836,vegetative,27.326233063100375,31.33030197138513,21.32012970067325,210,vegetative,1.0
2026-01-01 06:40:00,4002.6392860375136,0.3421081137602583,0.5229459599037504,21.912125281094408,73.07724049578415,915.3836624220412,69.45265735737205,6.17489255441447,2.0205292877222414,0.5907971998702652,vegetative,33.90724056867395,40.761280707933906,23.62618035978401,210,vegetative,1.0
2026-01-01 06:45:00,5727.147600473758,0.2495587659513844,0.5655542721446287,21.241026911602912,71.4899790759169,876.0832288448205,69.52746959257709,6.457887758867012,2.0348210064685794,0.5260623474152479,vegetative,30.05060436334742,35.48463221455958,21.899562586529182,210,vegetative,1.0
2026-01-01 06:50:00,5184.195183836666,0.2523687629229517,0.4140842130716173,21.860955129243187,73.72475242895841,904.7567513511198,69.01639417986685,6.345242184377687,2.0923595608221617,0.4618141280186568,vegetative,31.173404430685284,36.55136925307204,23.10645719710515,210,vegetative,1.0
2026-01-01 06:55:00,5010.960343142608,0.3386246930297778,0.4652132853437312,20.89915574751724,73.23725571622919,815.7876631669801,68.81055394523639,6.1600441326708575,2.049426675254137,0.5922001287403836,vegetative,31.892895485031893,40.0759916602172,19.618251222253935,210,vegetative,1.0
2026-01-01 07:00:00,5143.966679548187,0.2326196443014095,0.4352470493794893,21.226640972184445,74.37174879423102,856.7767741695569,69.14867344631256,6.401356238841291,2.0212705195955114,0.5501602507167784,vegetative,32.47814829877041,40.57645283632268,20.330691492441993,210,vegetative,1.0
2026-01-01 07:05:00,5603.332006107799,0.2031564423461749,0.4608984400093776,22.05659931862829,74.41356799023883,807.8980189230474,68.45394735619132,6.245368887740742,2.057423496059562,0.5182269651748309,vegetative,33.35441294438566,39.84744427207012,23.61486595285897,210,vegetative,1.0
2026-01-01 07:10:00,6382.9251899954015,0.2552462366050617,0.4963692851953999,22.077143956284218,75.43092012695342,853.9055903364939,68.61917965295453,6.069332108215026,1.9684684334170823,0.677525387591457,vegetative,37.97553286562469,47.741488024585195,23.326600127183944,215,vegetative,1.0
2026-01-01 07:15:00,5814.9540807246585,0.2958803179624547,0.5358655639721761,21.65201763016957,72.29405905455772,766.4824646878154,68.8398576931179,6.239380250055666,2.050897519623075,0.6301767577853113,vegetative,33.862859408059165,41.1033144944805,23.002176778427156,215,vegetative,1.0
2026-01-01 07:20:00,6060.637075099905,0.3024278603892522,0.5627480419689135,21.85010411077604,74.39515147096024,903.1788480653388,68.7982373012906,6.203795088856325,2.00157685722221,0.4233859034519764,vegetative,30.717739358141223,36.01259836142294,22.775450853218643,215,vegetative,1.0
2026-01-01 07:25:00,6575.644878708254,0.3748879911808699,0.5103883885538908,22.567478645463144,74.3793189463361,831.871200737087,68.75381011210338,6.40303559991405,1.9132091040056585,0.6921251941666939,vegetative,38.18688041869679,46.4544958353857,25.785457293663413,215,vegetative,1.0
2026-01-01 07:30:00,6022.849655104175,0.369512058599351,0.598057314235762,22.247084448873125,70.68632099113886,739.5542826000305,68.34012172773018,6.272943576547542,2.043685994276511,0.6121775152834533,vegetative,33.51591553270927,38.186613847975124,26.509868059810493,215,vegetative,1.0
2026-01-01 07:35:00,6183.942508551565,0.3323798727781551,0.4381938585582797,21.91023751492681,73.42557738633954,810.4596207029695,68.07293213919567,6.108519449165907,2.031586418804775,0.4393671993641296,vegetative,30.509668787168685,35.21829374532046,23.446731349941018,215,vegetative,1.0
2026-01-01 07:40:00,6129.847901453282,0.3066737623686987,0.4122248771838366,22.29989397536925,72.89254871539666,906.9046803897348,67.44428003491399,6.248937020538637,2.055089288954447,0.514510220481563,vegetative,32.55981729982578,37.37800290522626,25.33253889172507,215,vegetative,1.0
2026-01-01 07:45:00,7729.0821709889,0.3558860925157531,0.4084829514081425,22.1717546733526,72.77514614617006,942.6453173594272,67.85193270572128,6.205464858527206,1.8679780234127747,0.6811475132552552,vegetative,36.29067815666949,43.913336380582344,24.856690820800218,215,vegetative,1.0
2026-01-01 07:50:00,6431.042246479121,0.2964441042837177,0.586123780045754,22.36109940623937,69.81515710411219,852.666535763115,67.28693658039553,6.265286830367267,1.974399955026828,0.2577027896513353,vegetative,24.782757579721896,22.840872082050883,27.695585826228413,215,vegetative,1.0
2026-01-01 07:55:00,8088.757201736055,0.3697007484485781,0.4099624697872768,22.58229259319173,74.03516820571113,793.1942187093525,67.14280260784562,6.29396861622339,2.0130110780417514,0.5214466013894188,vegetative,33.88509674533163,39.14676930363176,25.992587907881436,215,vegetative,1.0
2026-01-01 08:00:00,7856.966757532754,0.6146676659144154,0.465160858870054,22.043891939204947,69.62623373284494,784.4606514172749,67.3501536796791,6.335436231413589,1.986855699030176,0.3934655065231497,vegetative,27.46516424897765,28.086724713840237,26.53282355168377,215,vegetative,1.0
2026-01-01 08:05:00,7772.946223880383,0.5213240502835991,0.4221416049973879,22.535868433291167,68.26400027545388,785.4086847211261,66.93982968740129,6.12764051233828,1.993343900944811,0.3195880490904405,vegetative,25.972971325363154,23.325240795584612,29.944567120030964,215,vegetative,1.0
2026-01-01 08:10:00,7856.510514161396,0.6694354596954712,0.4650029478605983,22.87809934046416,68.9227164602077,753.5278308920252,65.54582059535701,6.008027592336558,1.9552374558859875,0.2584237881706965,vegetative,25.181468151759567,21.470251694781773,30.748292837226256,215,vegetative,1.0
2026-01-01 08:15:00,8257.551891117233,0.5129692584571548,0.5702772682639325,22.45081160260703,70.2558749878579,777.9289366019749,64.78467807743684,6.14940781792937,1.901069568974759,0.6967256602860594,vegetative,35.60685766055384,40.872208404271305,27.708831544977656,215,vegetative,1.0
2026-01-01 08:20:00,7037.099882862949,0.6635315424067947,0.5406345592056205,22.683188587795485,70.58410877822139,717.1384280962411,64.00327598497807,6.213112695640641,2.0017333265440542,0.5111432630098879,vegetative,31.62214758959074,33.737492888164276,28.44912964173043,215,vegetative,1.0
2026-01-01 08:25:00,8158.93601561907,0.7087905169020324,0.4159258331622033,22.32049007364847,67.5660118076347,697.9105561750403,63.901324908664016,6.169351255421896,1.968885384554635,0.2950682306377725,vegetative,24.907753056332595,21.635104762772386,29.816725496672912,215,vegetative,1.0
